LAnkle	LAnkle	LAnkle	LAnkleMed	LAnkleMed	LAnkleMed	LASIS	LASIS	LASIS	LHeel	LHeel	LHeel	LKnee	LKnee	LKnee	LKneeMed	LKneeMed	LKneeMed	LShank	LShank	LShank	LThigh	LThigh	LThigh	LToe	LToe	LToe	RAnkle	RAnkle	RAnkle	RAnkleMed	RAnkleMed	RAnkleMed	RASIS	RASIS	RASIS	RHeel	RHeel	RHeel	RKnee	RKnee	RKnee	RKneeMed	RKneeMed	RKneeMed	RShank	RShank	RShank	RThigh	RThigh	RThigh	RToe	RToe	RToe	VSacral	VSacral	VSacral																			
X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z																				
2.634361	0.381364	-0.08472	2.662389	0.300728	-0.057071	2.446197	0.32487	0.811781	2.605631	0.322596	-0.151211	2.525696	0.359513	0.325528	2.554468	0.257231	0.305296	2.602934	0.359781	0.179056	2.54732	0.330016	0.488781	2.845161	0.376597	-0.040241	2.018776	0.062702	-0.039724	2.072987	0.141939	-0.03847	2.428332	0.049454	0.818897	1.949928	0.118822	-0.055591	2.238052	0.041667	0.320115	2.26058	0.146322	0.30413	2.185529	0.069502	0.144229	2.361181	0.068918	0.421386	2.192561	0.064748	-0.127559	2.208038	0.20794	0.782841																			1115	3.713333
2.63664	0.381025	-0.086656	2.664342	0.300129	-0.059417	2.451174	0.325124	0.810504	2.606827	0.322619	-0.152898	2.530867	0.359748	0.324288	2.559387	0.257643	0.304063	2.60716	0.359464	0.177115	2.55271	0.330159	0.488111	2.847716	0.374421	-0.04382	2.019491	0.062914	-0.0389	2.07408	0.141978	-0.038113	2.432973	0.049682	0.817742	1.950698	0.119015	-0.054455	2.241528	0.041595	0.319361	2.264305	0.146187	0.302987	2.187711	0.069469	0.143691	2.365065	0.068687	0.420222	2.192541	0.06466	-0.127542	2.212874	0.208737	0.781699																			1116	3.716667
2.638707	0.380519	-0.088674	2.66592	0.299295	-0.061719	2.456211	0.325478	0.809303	2.607754	0.322534	-0.154384	2.536091	0.360086	0.323166	2.564506	0.257792	0.302976	2.611334	0.359234	0.175136	2.557914	0.330427	0.48714	2.85002	0.371998	-0.047759	2.020233	0.063115	-0.038131	2.075122	0.141984	-0.037793	2.437618	0.050108	0.816535	1.951514	0.11928	-0.053277	2.245044	0.041567	0.318475	2.268062	0.146037	0.301825	2.189925	0.06941	0.143276	2.369015	0.068531	0.419033	2.192465	0.064635	-0.127595	2.217784	0.209572	0.780607																			1117	3.72
2.640542	0.379958	-0.09061	2.667458	0.298484	-0.064367	2.461234	0.325829	0.80814	2.608332	0.322487	-0.15545	2.541233	0.360238	0.322008	2.569704	0.258555	0.30145	2.615391	0.358891	0.173038	2.563171	0.33066	0.486308	2.852249	0.369544	-0.051833	2.020987	0.063344	-0.037241	2.076201	0.142062	-0.037442	2.442252	0.050645	0.815328	1.952382	0.119579	-0.051993	2.248691	0.041563	0.317656	2.271921	0.145926	0.300698	2.192299	0.069362	0.142784	2.373008	0.068364	0.417881	2.192428	0.064606	-0.127601	2.222699	0.210174	0.779628																			1118	3.723333
2.642131	0.379428	-0.09253	2.668789	0.297739	-0.066629	2.466366	0.326274	0.806979	2.608814	0.322173	-0.156061	2.546448	0.360473	0.320932	2.574771	0.258772	0.300311	2.619409	0.358358	0.17083	2.568528	0.331125	0.485707	2.854314	0.367025	-0.056197	2.021846	0.063457	-0.036327	2.07684	0.142618	-0.036485	2.44694	0.051144	0.814071	1.953294	0.119775	-0.050647	2.252369	0.041574	0.316851	2.275781	0.145956	0.299629	2.194687	0.068823	0.142329	2.377182	0.068236	0.416663	2.192453	0.064589	-0.127628	2.227611	0.210864	0.778441																			1119	3.726667
2.643689	0.378759	-0.094608	2.670006	0.296985	-0.069085	2.471471	0.326791	0.805827	2.609203	0.321953	-0.156731	2.551587	0.360662	0.319782	2.579694	0.259119	0.299278	2.623523	0.358061	0.168983	2.573389	0.331407	0.484744	2.856379	0.36455	-0.060821	2.022665	0.063642	-0.035417	2.0779	0.142654	-0.03596	2.451809	0.051605	0.813071	1.954246	0.119955	-0.049224	2.256145	0.041455	0.315933	2.279775	0.145699	0.29832	2.197109	0.068731	0.141854	2.381321	0.068172	0.415367	2.192385	0.064795	-0.127789	2.232502	0.21169	0.777402																			1120	3.73
2.645142	0.378167	-0.096712	2.671129	0.296195	-0.071625	2.476629	0.327293	0.804698	2.609685	0.321566	-0.157516	2.556699	0.360825	0.318497	2.584754	0.259402	0.298181	2.627427	0.357794	0.167005	2.578847	0.331823	0.484168	2.858358	0.362216	-0.065452	2.023598	0.063814	-0.034408	2.079016	0.142654	-0.035418	2.456625	0.052265	0.811778	1.955302	0.12014	-0.047684	2.260058	0.041459	0.315177	2.283761	0.145501	0.297144	2.199639	0.068708	0.141363	2.385596	0.067989	0.41423	2.192326	0.064748	-0.127752	2.237522	0.212246	0.776368																			1121	3.733333
2.64677	0.377655	-0.0986	2.67222	0.295262	-0.074148	2.481845	0.327908	0.80361	2.610353	0.32123	-0.158299	2.56176	0.360955	0.317356	2.589538	0.259812	0.297245	2.631276	0.357277	0.16489	2.584014	0.332109	0.483502	2.860386	0.359848	-0.070023	2.024607	0.063823	-0.033351	2.080178	0.142818	-0.034677	2.461622	0.052804	0.810581	1.956368	0.120338	-0.04613	2.263982	0.041426	0.314216	2.287893	0.14539	0.295926	2.202195	0.068686	0.140865	2.38997	0.067853	0.413131	2.192274	0.064729	-0.127623	2.242498	0.213172	0.775417																			1122	3.736667
2.648562	0.37699	-0.100432	2.673313	0.294472	-0.076436	2.48708	0.328571	0.802555	2.611211	0.320906	-0.158873	2.566747	0.361112	0.316076	2.59444	0.260099	0.296193	2.635046	0.356825	0.162881	2.588798	0.332448	0.48266	2.862396	0.357526	-0.074209	2.025595	0.063981	-0.032203	2.081459	0.142683	-0.034072	2.466623	0.053449	0.80947	1.957544	0.120498	-0.044466	2.268102	0.041281	0.313348	2.292113	0.145296	0.294661	2.204825	0.068624	0.14037	2.394371	0.067746	0.411986	2.192276	0.064708	-0.12758	2.247505	0.213927	0.774186																			1123	3.74
2.650579	0.376446	-0.102069	2.674604	0.293662	-0.078678	2.492326	0.329297	0.801499	2.612309	0.320592	-0.159566	2.571651	0.361181	0.315098	2.599276	0.260004	0.295478	2.638834	0.356184	0.160843	2.593861	0.332891	0.482116	2.86461	0.355149	-0.078347	2.026523	0.063929	-0.030867	2.082765	0.142422	-0.033542	2.471659	0.054116	0.80824	1.958799	0.120599	-0.042588	2.272496	0.041539	0.312086	2.296389	0.145259	0.293563	2.207482	0.068601	0.139953	2.398853	0.067614	0.410788	2.192269	0.064654	-0.127417	2.252602	0.214662	0.77326																			1124	3.743333
2.65256	0.376071	-0.103348	2.676142	0.293085	-0.080727	2.497604	0.330055	0.800508	2.61356	0.320405	-0.159986	2.576429	0.361065	0.313824	2.603513	0.260948	0.294195	2.642628	0.355703	0.158959	2.598876	0.333188	0.481489	2.866918	0.352899	-0.082287	2.027639	0.063989	-0.029649	2.08413	0.142413	-0.032818	2.476735	0.054855	0.807173	1.960098	0.120848	-0.040877	2.276747	0.041422	0.311128	2.30073	0.145021	0.29217	2.210239	0.068546	0.13936	2.40346	0.067569	0.409715	2.192291	0.064594	-0.12722	2.257713	0.215386	0.772132																			1125	3.746667
2.655046	0.375754	-0.104763	2.678084	0.292522	-0.082635	2.502953	0.330844	0.799595	2.614865	0.3203	-0.160373	2.581121	0.360951	0.312833	2.608203	0.260801	0.293297	2.646432	0.355107	0.157062	2.603989	0.333478	0.480953	2.869406	0.350643	-0.086392	2.028851	0.064125	-0.028256	2.085628	0.142207	-0.032176	2.481713	0.055803	0.805796	1.961588	0.120931	-0.038822	2.281218	0.041355	0.310198	2.305191	0.14496	0.290948	2.213011	0.068985	0.138572	2.408079	0.067572	0.408498	2.192308	0.064497	-0.127001	2.26299	0.216111	0.770984																			1126	3.75
2.657533	0.375431	-0.105896	2.680349	0.292232	-0.084397	2.508235	0.331649	0.798682	2.616469	0.320253	-0.160573	2.58574	0.360899	0.31186	2.612365	0.261613	0.29181	2.650343	0.354617	0.155467	2.609001	0.333712	0.480395	2.871896	0.348799	-0.090104	2.030178	0.064208	-0.026822	2.087139	0.142069	-0.03131	2.487056	0.056346	0.804835	1.963099	0.12112	-0.036827	2.285753	0.041205	0.309286	2.309877	0.144853	0.289639	2.21663	0.066174	0.140279	2.412861	0.067528	0.407209	2.192344	0.064414	-0.126849	2.268047	0.216979	0.77008																			1127	3.753333
2.660391	0.375265	-0.107238	2.68273	0.291751	-0.085891	2.513584	0.332471	0.797723	2.618238	0.320375	-0.160737	2.590222	0.360942	0.310548	2.616548	0.261354	0.290746	2.654291	0.354129	0.153991	2.614011	0.333851	0.479652	2.874475	0.347066	-0.093712	2.031575	0.064288	-0.025305	2.088764	0.142169	-0.030345	2.492223	0.057287	0.803558	1.964762	0.121268	-0.034611	2.290309	0.041037	0.308424	2.314647	0.144629	0.288241	2.219714	0.065936	0.140092	2.417936	0.067377	0.406294	2.1924	0.064332	-0.126602	2.273322	0.217881	0.768952																			1128	3.756667
2.663349	0.375141	-0.10848	2.685356	0.291522	-0.087544	2.51898	0.333415	0.796877	2.61991	0.3205	-0.160801	2.594491	0.360894	0.309565	2.62021	0.262107	0.288577	2.658399	0.353613	0.152593	2.618944	0.333942	0.478914	2.877061	0.345538	-0.097402	2.033103	0.064462	-0.023674	2.090538	0.142067	-0.029477	2.497465	0.058127	0.802513	1.96657	0.121464	-0.032253	2.295219	0.040802	0.307474	2.319552	0.14451	0.286876	2.222919	0.065824	0.139677	2.42292	0.067381	0.405065	2.192483	0.064192	-0.12636	2.27857	0.218594	0.768069																			1129	3.76
2.666239	0.375182	-0.109617	2.688019	0.291322	-0.08919	2.524359	0.334275	0.796028	2.621611	0.320615	-0.160768	2.598806	0.360987	0.308416	2.623768	0.262485	0.286621	2.6624	0.353296	0.151462	2.623889	0.33398	0.478029	2.879585	0.344124	-0.101072	2.034783	0.064646	-0.02208	2.092401	0.141681	-0.028657	2.502759	0.058928	0.801375	1.968537	0.121724	-0.029888	2.300208	0.040512	0.306555	2.32462	0.14439	0.285538	2.226236	0.065456	0.139462	2.428067	0.067471	0.403912	2.192554	0.064066	-0.126102	2.283765	0.219411	0.767042																			1130	3.763333
2.669031	0.375243	-0.110725	2.690669	0.291325	-0.090761	2.529769	0.335137	0.795172	2.623372	0.320907	-0.160843	2.603078	0.361211	0.307179	2.627644	0.2611	0.286196	2.666453	0.352984	0.15038	2.628741	0.33396	0.476917	2.882078	0.342951	-0.104849	2.036574	0.064786	-0.020273	2.094394	0.141535	-0.027705	2.507956	0.05999	0.800434	1.970627	0.121967	-0.027258	2.305317	0.040272	0.305639	2.329937	0.144065	0.284118	2.229725	0.065339	0.139033	2.433416	0.06736	0.402868	2.192654	0.063902	-0.125777	2.289122	0.220329	0.765974																			1131	3.766667
2.671842	0.375248	-0.111967	2.693152	0.291128	-0.092286	2.535152	0.336053	0.794348	2.625036	0.321051	-0.160982	2.607449	0.361602	0.305888	2.631354	0.259589	0.285626	2.670531	0.352706	0.149292	2.633484	0.333892	0.475789	2.884446	0.341904	-0.108763	2.038538	0.06494	-0.018425	2.096575	0.141493	-0.026728	2.513332	0.060757	0.799509	1.9729	0.122335	-0.024574	2.310678	0.039979	0.304663	2.335368	0.143751	0.282656	2.233279	0.065152	0.138742	2.438948	0.067363	0.401805	2.192749	0.063789	-0.125546	2.294415	0.221278	0.765058																			1132	3.77
2.674329	0.375435	-0.113096	2.695524	0.291257	-0.093851	2.540585	0.337056	0.793567	2.626605	0.32132	-0.161069	2.611569	0.361974	0.304735	2.634726	0.259004	0.284495	2.674599	0.352412	0.148184	2.638256	0.333644	0.474414	2.886669	0.341016	-0.112811	2.04064	0.065278	-0.016541	2.099308	0.140765	-0.026175	2.51858	0.061937	0.798487	1.975372	0.122793	-0.021779	2.316257	0.03949	0.303637	2.340963	0.143608	0.28133	2.237204	0.064561	0.138681	2.444559	0.067327	0.400796	2.1928	0.063742	-0.125315	2.29986	0.22211	0.763963																			1133	3.773333
2.676622	0.375684	-0.11431	2.697724	0.291159	-0.095316	2.546004	0.337943	0.792851	2.627992	0.321523	-0.161206	2.615934	0.362467	0.303616	2.638007	0.258066	0.283547	2.678648	0.352263	0.147098	2.6429	0.333498	0.472952	2.888756	0.340289	-0.116943	2.042949	0.065512	-0.014576	2.101836	0.140318	-0.025274	2.523881	0.062977	0.797569	1.978094	0.12324	-0.018908	2.321968	0.039049	0.302682	2.346791	0.143257	0.279935	2.241205	0.064394	0.13846	2.450388	0.06725	0.399914	2.192855	0.063604	-0.125071	2.305227	0.222906	0.76307																			1134	3.776667
2.678704	0.375901	-0.115528	2.6998	0.29126	-0.096609	2.551415	0.338859	0.792141	2.629259	0.32184	-0.16137	2.620336	0.362953	0.302504	2.641158	0.257839	0.282131	2.682619	0.352003	0.145871	2.64766	0.333284	0.471308	2.890705	0.339779	-0.12115	2.045425	0.065828	-0.012457	2.104463	0.14028	-0.024114	2.529203	0.064127	0.796819	1.980491	0.124225	-0.015662	2.328017	0.038543	0.301671	2.352786	0.142705	0.27846	2.245386	0.063697	0.138486	2.456409	0.067598	0.398622	2.192857	0.063493	-0.124871	2.310613	0.223951	0.762052																			1135	3.78
2.680068	0.376368	-0.11633	2.701742	0.291429	-0.098241	2.556848	0.339812	0.791487	2.630341	0.322022	-0.16148	2.624847	0.363521	0.301324	2.644335	0.257373	0.281172	2.68661	0.351919	0.144553	2.652362	0.332936	0.469415	2.892521	0.339353	-0.125199	2.048092	0.066195	-0.01032	2.107347	0.140282	-0.022937	2.534494	0.065154	0.796106	1.98358	0.12489	-0.01256	2.334207	0.037838	0.300425	2.358998	0.14229	0.277087	2.249805	0.063572	0.137961	2.462524	0.067465	0.397746	2.192651	0.063185	-0.124809	2.316134	0.224799	0.761167																			1136	3.783333
2.681797	0.376636	-0.117507	2.703537	0.29156	-0.099659	2.56224	0.340766	0.790852	2.631437	0.322201	-0.161787	2.62957	0.364009	0.300447	2.647566	0.257265	0.279974	2.690458	0.351876	0.143147	2.657233	0.332762	0.467656	2.894083	0.339084	-0.129101	2.050946	0.066656	-0.008166	2.110379	0.140228	-0.021721	2.539764	0.066299	0.7953	1.986902	0.125774	-0.009302	2.340625	0.037059	0.299361	2.36531	0.14177	0.275731	2.25446	0.063034	0.137863	2.468899	0.067615	0.39643	2.192691	0.063107	-0.124633	2.321552	0.225699	0.760272																			1137	3.786667
2.68335	0.376847	-0.118681	2.705145	0.291835	-0.10099	2.567623	0.341669	0.790118	2.632457	0.322391	-0.161981	2.634459	0.364555	0.299529	2.650923	0.257285	0.278977	2.694279	0.352042	0.141821	2.66207	0.332558	0.465936	2.895522	0.338869	-0.132769	2.054067	0.067154	-0.005928	2.113692	0.140343	-0.020457	2.544982	0.067448	0.794596	1.990477	0.126663	-0.005932	2.347278	0.0363	0.298139	2.371854	0.141176	0.274332	2.25935	0.062376	0.137751	2.475323	0.067459	0.39549	2.192759	0.063037	-0.124425	2.327141	0.226611	0.759295																			1138	3.79
2.684808	0.377135	-0.11975	2.706761	0.292093	-0.102262	2.572961	0.342568	0.789424	2.633427	0.322577	-0.162213	2.639427	0.365036	0.298776	2.654438	0.257508	0.278044	2.698015	0.352084	0.140212	2.666958	0.332366	0.464259	2.896872	0.338782	-0.136327	2.057349	0.067647	-0.003667	2.117044	0.140601	-0.019077	2.550251	0.068582	0.794003	1.994298	0.127562	-0.002445	2.354156	0.035374	0.296918	2.37866	0.140359	0.272766	2.264424	0.061809	0.137504	2.482095	0.06728	0.394587	2.192868	0.062981	-0.124166	2.332479	0.227514	0.758396																			1139	3.793333
2.686296	0.377436	-0.120762	2.708344	0.292446	-0.103503	2.578273	0.343454	0.788732	2.634298	0.322677	-0.162418	2.644336	0.365354	0.298073	2.658158	0.257856	0.277188	2.701658	0.352415	0.138773	2.671917	0.332251	0.463163	2.898155	0.338851	-0.139779	2.060827	0.068198	-0.001158	2.120938	0.14055	-0.017871	2.555537	0.069636	0.793366	1.998431	0.128556	0.001245	2.36123	0.034373	0.295491	2.385564	0.13966	0.271361	2.26961	0.061352	0.137193	2.488852	0.067608	0.393149	2.192949	0.063075	-0.124135	2.337994	0.228503	0.757493																			1140	3.796667
2.687704	0.37777	-0.121746	2.710002	0.292798	-0.104621	2.583645	0.344454	0.78825	2.635272	0.32291	-0.162621	2.64935	0.365934	0.297313	2.662097	0.25837	0.276459	2.705291	0.352631	0.137256	2.676888	0.331983	0.462278	2.899443	0.338955	-0.143209	2.064633	0.068833	0.00118	2.124955	0.14052	-0.016494	2.560805	0.070842	0.79282	2.002919	0.129716	0.004884	2.36841	0.033163	0.294214	2.392964	0.138252	0.26932	2.275123	0.060792	0.136804	2.495679	0.067276	0.392229	2.192994	0.0628	-0.12384	2.343213	0.229542	0.756565																			1141	3.8
2.689171	0.378015	-0.122688	2.711571	0.293081	-0.105656	2.588896	0.345331	0.787625	2.636162	0.323008	-0.16279	2.654169	0.366338	0.296755	2.666317	0.258833	0.275854	2.708829	0.353114	0.13598	2.681956	0.332219	0.461758	2.900634	0.33911	-0.146524	2.068679	0.069516	0.003648	2.129181	0.140821	-0.015113	2.566033	0.071899	0.792288	2.007697	0.130987	0.008605	2.375828	0.032185	0.292812	2.400029	0.137779	0.268145	2.280793	0.060017	0.136724	2.503309	0.066686	0.390908	2.193172	0.062833	-0.123758	2.348687	0.23037	0.755866																			1142	3.803333
2.690488	0.378286	-0.123525	2.713201	0.293491	-0.106684	2.594138	0.34618	0.786999	2.637028	0.323165	-0.162854	2.659079	0.36696	0.295945	2.670531	0.259793	0.275084	2.712354	0.353642	0.13463	2.686846	0.332448	0.461192	2.901846	0.339274	-0.149833	2.072984	0.0702	0.006122	2.13385	0.140749	-0.013895	2.571229	0.073011	0.791678	2.012804	0.132253	0.012551	2.383437	0.030952	0.291435	2.407528	0.136739	0.266525	2.286654	0.059453	0.136273	2.510178	0.066494	0.390084	2.193377	0.062716	-0.123751	2.35398	0.231304	0.754907																			1143	3.806667
2.691834	0.378529	-0.124408	2.714778	0.293844	-0.107634	2.599343	0.347002	0.786354	2.637862	0.323344	-0.162985	2.6638	0.367669	0.295326	2.674968	0.260675	0.274648	2.715768	0.354153	0.133487	2.691641	0.333197	0.460954	2.902993	0.339328	-0.153146	2.077559	0.070923	0.008619	2.138448	0.140982	-0.012401	2.576377	0.074107	0.791098	2.018211	0.133541	0.016532	2.391131	0.029726	0.289942	2.41522	0.135603	0.264921	2.292569	0.059001	0.135745	2.517997	0.065559	0.388998	2.193649	0.062607	-0.123702	2.359314	0.232282	0.753972																			1144	3.81
2.693086	0.378713	-0.125136	2.716332	0.294158	-0.108554	2.604511	0.347898	0.785866	2.63866	0.323531	-0.16295	2.668328	0.368351	0.294657	2.679543	0.26155	0.274139	2.719127	0.354785	0.132526	2.696469	0.334294	0.460833	2.904067	0.339423	-0.156493	2.082383	0.071717	0.011192	2.143207	0.141655	-0.010884	2.581561	0.075117	0.790554	2.023971	0.134927	0.020599	2.398965	0.02832	0.288427	2.423169	0.134366	0.26309	2.29886	0.058052	0.135615	2.525425	0.06542	0.38753	2.1941	0.062739	-0.123683	2.364562	0.233212	0.753188																			1145	3.813333
2.694408	0.379055	-0.125906	2.71786	0.294577	-0.109483	2.609615	0.348739	0.785368	2.639467	0.323785	-0.163124	2.672713	0.369211	0.294126	2.68416	0.262629	0.273455	2.722433	0.355408	0.131471	2.701128	0.335451	0.460607	2.905102	0.339361	-0.159651	2.087463	0.072511	0.013804	2.148013	0.142179	-0.009194	2.586583	0.076266	0.790014	2.030056	0.136339	0.024752	2.406953	0.027112	0.286882	2.431296	0.133028	0.261408	2.305196	0.057369	0.135262	2.533091	0.064488	0.386529	2.194734	0.062893	-0.123737	2.369777	0.234057	0.752398																			1146	3.816667
2.695646	0.379326	-0.126545	2.719244	0.294823	-0.110204	2.61467	0.349551	0.784841	2.640186	0.323989	-0.163123	2.676944	0.370018	0.293665	2.688773	0.26363	0.27305	2.725677	0.356276	0.13063	2.705732	0.336827	0.460456	2.906007	0.339235	-0.162698	2.092771	0.073313	0.016354	2.153367	0.142366	-0.007728	2.591611	0.077258	0.789372	2.036518	0.137703	0.02897	2.415019	0.025761	0.28548	2.439489	0.13178	0.259657	2.311764	0.056614	0.134973	2.540636	0.06392	0.385509	2.195556	0.063037	-0.123762	2.37499	0.234915	0.751547																			1147	3.82
2.696903	0.379513	-0.127283	2.720573	0.295281	-0.110953	2.619614	0.350222	0.784273	2.640877	0.324133	-0.163079	2.681079	0.370939	0.293185	2.693491	0.264568	0.272788	2.72892	0.356909	0.129779	2.710294	0.338609	0.460485	2.906798	0.339025	-0.165654	2.098328	0.074107	0.018997	2.158849	0.142484	-0.006488	2.596576	0.078345	0.788825	2.043257	0.139141	0.033204	2.423199	0.024498	0.284113	2.447964	0.130256	0.25782	2.318437	0.05581	0.134637	2.548364	0.063211	0.384333	2.196671	0.063184	-0.123736	2.380028	0.235782	0.750831																			1148	3.823333
2.698152	0.379829	-0.127879	2.721976	0.295606	-0.111638	2.624295	0.35057	0.783449	2.641591	0.324375	-0.163069	2.685074	0.371989	0.292711	2.698134	0.265915	0.272048	2.732125	0.357705	0.129038	2.714867	0.340486	0.460333	2.907362	0.33857	-0.168803	2.104073	0.074942	0.021607	2.164554	0.142659	-0.005162	2.601454	0.07933	0.788364	2.050252	0.140718	0.037463	2.431378	0.023286	0.282653	2.456573	0.128856	0.255873	2.325259	0.055175	0.134369	2.556282	0.062187	0.383437	2.19781	0.063005	-0.123508	2.385114	0.236543	0.749964																			1149	3.826667
2.699183	0.380033	-0.128319	2.723277	0.295947	-0.112289	2.62923	0.351419	0.783059	2.642187	0.324588	-0.162943	2.688976	0.372952	0.29209	2.702781	0.26731	0.271527	2.735224	0.358612	0.128159	2.719302	0.342281	0.460111	2.908005	0.33838	-0.17143	2.109996	0.075784	0.024285	2.170377	0.142854	-0.003777	2.606759	0.080367	0.788389	2.05751	0.142148	0.041831	2.439709	0.022178	0.281264	2.465367	0.127322	0.253968	2.332247	0.05449	0.13407	2.56411	0.061495	0.38229	2.199363	0.06317	-0.123463	2.390316	0.237122	0.749333																			1150	3.83
2.700328	0.380256	-0.128894	2.724568	0.296262	-0.112855	2.634099	0.352258	0.782734	2.642809	0.324795	-0.16287	2.692816	0.374005	0.291554	2.707333	0.268321	0.271272	2.738335	0.359507	0.127453	2.723642	0.344206	0.45988	2.908564	0.338282	-0.173887	2.11606	0.076609	0.026964	2.176246	0.143143	-0.002328	2.611591	0.081425	0.788082	2.065012	0.14366	0.046125	2.447961	0.021179	0.279831	2.474166	0.126152	0.252095	2.339289	0.054161	0.133488	2.572155	0.059909	0.381658	2.201088	0.063517	-0.123522	2.395106	0.238005	0.74859																			1151	3.833333
2.701419	0.380464	-0.129411	2.725818	0.296665	-0.11339	2.63897	0.353178	0.782557	2.643441	0.325083	-0.162695	2.696638	0.374991	0.291001	2.711929	0.269182	0.270947	2.741421	0.360387	0.12663	2.72804	0.34616	0.459702	2.909059	0.338236	-0.176106	2.122203	0.077511	0.029722	2.182321	0.14347	-0.000937	2.616303	0.082583	0.787441	2.072744	0.145102	0.050428	2.456307	0.020037	0.278628	2.483124	0.124932	0.250262	2.346421	0.053399	0.133369	2.580134	0.058959	0.38078	2.20313	0.063676	-0.12348	2.400018	0.238617	0.747779																			1152	3.836667
2.702361	0.380666	-0.129713	2.727075	0.297042	-0.113888	2.643668	0.353987	0.782233	2.643939	0.325298	-0.16249	2.700375	0.376083	0.290554	2.716393	0.27056	0.270553	2.744467	0.361136	0.125903	2.732265	0.348159	0.45916	2.909467	0.338437	-0.178214	2.128471	0.078321	0.032402	2.188484	0.143864	0.00076	2.620973	0.083609	0.786853	2.080743	0.146586	0.054706	2.464754	0.01932	0.277384	2.492155	0.123591	0.248361	2.353688	0.052929	0.133142	2.588043	0.058458	0.379558	2.205442	0.063928	-0.123497	2.404639	0.239347	0.747245																			1153	3.84
